Day,Product ID,Store ID,Actual_Demand,Baseline_Forecast,ML_Forecast,Final_Forecast,Forecast_Error
1970-01-01 00:00:00.000000027,P0009,S001,154,96.0,153.93829964156967,153.93829964156967,0.06170035843032906
1970-01-01 00:00:00.000000027,P0014,S003,29,174.0,29.070797863080557,29.070797863080557,-0.07079786308055702
1970-01-01 00:00:00.000000027,P0003,S004,144,32.0,143.83027557059953,143.83027557059953,0.16972442940047472
1970-01-01 00:00:00.000000027,P0003,S004,32,34.0,31.75036783519635,31.75036783519635,0.24963216480364991
1970-01-01 00:00:00.000000027,P0002,S002,108,40.0,108.25144992753954,108.25144992753954,-0.25144992753953943
1970-01-01 00:00:00.000000027,P0002,S002,40,3.0,39.97000244207209,39.97000244207209,0.029997557927913476
1970-01-01 00:00:00.000000027,P0002,S002,3,28.0,2.9889493673302012,2.9889493673302012,0.011050632669798777
1970-01-01 00:00:00.000000027,P0002,S002,28,74.0,28.123791412807194,28.123791412807194,-0.12379141280719352
1970-01-01 00:00:00.000000027,P0002,S002,74,148.0,73.38465396035387,73.38465396035387,0.615346039646127
1970-01-01 00:00:00.000000027,P0002,S002,148,309.0,147.7823014151545,147.7823014151545,0.21769858484549331
1970-01-01 00:00:00.000000027,P0003,S004,43,144.0,43.26085967795942,43.26085967795942,-0.26085967795941656
1970-01-01 00:00:00.000000027,P0002,S002,309,350.0,309.28628584696617,309.28628584696617,-0.286285846966166
1970-01-01 00:00:00.000000027,P0002,S002,31,56.0,31.138458734905036,31.138458734905036,-0.13845873490503635
1970-01-01 00:00:00.000000027,P0002,S002,56,72.0,55.364667407002486,55.364667407002486,0.6353325929975142
1970-01-01 00:00:00.000000027,P0002,S002,72,48.0,71.74966670835056,71.74966670835056,0.25033329164944007
1970-01-01 00:00:00.000000027,P0002,S002,48,9.0,47.8896231257832,47.8896231257832,0.1103768742167972
1970-01-01 00:00:00.000000027,P0002,S002,9,163.0,9.710997756533597,9.710997756533597,-0.7109977565335974
1970-01-01 00:00:00.000000027,P0002,S002,163,117.0,162.98227401750876,162.98227401750876,0.017725982491242576
1970-01-01 00:00:00.000000027,P0002,S002,117,98.0,117.14170959990047,117.14170959990047,-0.14170959990046583
1970-01-01 00:00:00.000000027,P0002,S002,98,11.0,97.21263931942399,97.21263931942399,0.7873606805760147
1970-01-01 00:00:00.000000027,P0002,S002,350,31.0,346.70240103033655,346.70240103033655,3.2975989696634542
1970-01-01 00:00:00.000000027,P0003,S004,73,43.0,72.11222080079405,72.11222080079405,0.8877791992059514
1970-01-01 00:00:00.000000027,P0003,S004,150,73.0,149.78144040814487,149.78144040814487,0.21855959185512575
1970-01-01 00:00:00.000000027,P0003,S004,8,150.0,8.181710737373134,8.181710737373134,-0.18171073737313392
1970-01-01 00:00:00.000000027,P0008,S001,20,192.0,20.543587070205614,20.543587070205614,-0.5435870702056143
1970-01-01 00:00:00.000000027,P0003,S004,12,75.0,12.276895270384518,12.276895270384518,-0.276895270384518
1970-01-01 00:00:00.000000027,P0003,S004,75,92.0,74.60324551890729,74.60324551890729,0.3967544810927137
1970-01-01 00:00:00.000000027,P0003,S004,92,35.0,91.456981192595,91.456981192595,0.5430188074050051
1970-01-01 00:00:00.000000027,P0003,S004,35,175.0,34.931459823451846,34.931459823451846,0.06854017654815436
1970-01-01 00:00:00.000000027,P0003,S004,175,274.0,175.76654736483582,175.76654736483582,-0.7665473648358159
1970-01-01 00:00:00.000000027,P0003,S004,274,472.0,274.87709126455013,274.87709126455013,-0.8770912645501312
1970-01-01 00:00:00.000000027,P0003,S004,472,33.0,470.2294136353564,470.2294136353564,1.7705863646435773
1970-01-01 00:00:00.000000027,P0003,S004,33,425.0,32.48199122903194,32.48199122903194,0.5180087709680592
1970-01-01 00:00:00.000000027,P0003,S004,425,1.0,423.8585505531135,423.8585505531135,1.1414494468864973
1970-01-01 00:00:00.000000027,P0003,S004,1,228.0,1.3486470657207652,1.3486470657207652,-0.3486470657207652
1970-01-01 00:00:00.000000027,P0003,S004,228,69.0,229.2720892014801,229.2720892014801,-1.2720892014800995
1970-01-01 00:00:00.000000027,P0003,S004,69,38.0,68.90635327124787,68.90635327124787,0.09364672875213387
1970-01-01 00:00:00.000000027,P0003,S004,38,299.0,37.49829400818939,37.49829400818939,0.5017059918106099
1970-01-01 00:00:00.000000027,P0003,S004,299,74.0,300.2205872405262,300.2205872405262,-1.2205872405261857
1970-01-01 00:00:00.000000027,P0003,S004,74,17.0,74.03346098021733,74.03346098021733,-0.033460980217327574
1970-01-01 00:00:00.000000027,P0003,S004,17,202.0,16.517396750026418,16.517396750026418,0.4826032499735824
1970-01-01 00:00:00.000000027,P0003,S004,202,257.0,201.10830301895373,201.10830301895373,0.891696981046266
1970-01-01 00:00:00.000000027,P0003,S004,257,8.0,257.2945900141438,257.2945900141438,-0.29459001414380737
1970-01-01 00:00:00.000000027,P0002,S002,11,33.0,11.010468239350057,11.010468239350057,-0.010468239350057473
1970-01-01 00:00:00.000000027,P0014,S003,174,117.0,173.48092072769418,173.48092072769418,0.5190792723058166
1970-01-01 00:00:00.000000027,P0002,S002,33,83.0,32.78388094444096,32.78388094444096,0.21611905555904087
1970-01-01 00:00:00.000000027,P0002,S002,30,30.0,29.870169625328558,29.870169625328558,0.12983037467144243
1970-01-01 00:00:00.000000027,P0004,S002,86,31.0,86.00739343143752,86.00739343143752,-0.007393431437520803
1970-01-01 00:00:00.000000027,P0004,S002,58,86.0,58.484522881063505,58.484522881063505,-0.48452288106350494
1970-01-01 00:00:00.000000027,P0004,S002,348,58.0,348.96103897670537,348.96103897670537,-0.9610389767053675
1970-01-01 00:00:00.000000027,P0004,S002,50,348.0,50.3545240932609,50.3545240932609,-0.35452409326089906
1970-01-01 00:00:00.000000027,P0004,S002,155,50.0,155.24598535492828,155.24598535492828,-0.24598535492827978
1970-01-01 00:00:00.000000027,P0014,S003,62,87.0,62.40287726418983,62.40287726418983,-0.40287726418983283
1970-01-01 00:00:00.000000027,P0014,S003,87,197.0,86.39645066968518,86.39645066968518,0.60354933031482
1970-01-01 00:00:00.000000027,P0014,S003,197,328.0,196.34294303661093,196.34294303661093,0.657056963389067
1970-01-01 00:00:00.000000027,P0004,S002,31,121.0,30.69877837027226,30.69877837027226,0.30122162972773836
1970-01-01 00:00:00.000000027,P0014,S003,328,170.0,329.51600021675443,329.51600021675443,-1.5160002167544349
1970-01-01 00:00:00.000000027,P0014,S003,117,378.0,117.08307925069542,117.08307925069542,-0.08307925069541966
1970-01-01 00:00:00.000000027,P0014,S003,378,212.0,376.230969497075,376.230969497075,1.769030502924977
1970-01-01 00:00:00.000000027,P0014,S003,212,167.0,211.1451317282324,211.1451317282324,0.8548682717676002
1970-01-01 00:00:00.000000027,P0014,S003,167,60.0,166.46215568921096,166.46215568921096,0.5378443107890405
1970-01-01 00:00:00.000000027,P0014,S003,60,11.0,59.52743059034541,59.52743059034541,0.4725694096545894
1970-01-01 00:00:00.000000027,P0014,S003,11,403.0,11.499295571845884,11.499295571845884,-0.49929557184588447
1970-01-01 00:00:00.000000027,P0014,S003,403,150.0,402.930795092274,402.930795092274,0.06920490772597532
1970-01-01 00:00:00.000000027,P0014,S003,150,29.0,150.10097998813134,150.10097998813134,-0.10097998813134268
1970-01-01 00:00:00.000000027,P0014,S003,170,117.0,170.10150268866806,170.10150268866806,-0.101502688668063
1970-01-01 00:00:00.000000027,P0004,S002,121,102.0,119.94360007331368,119.94360007331368,1.0563999266863249
1970-01-01 00:00:00.000000027,P0004,S002,102,149.0,101.95048438435067,101.95048438435067,0.049515615649326605
1970-01-01 00:00:00.000000027,P0004,S002,149,72.0,148.50252818760458,148.50252818760458,0.4974718123954176
1970-01-01 00:00:00.000000027,P0002,S002,30,263.0,30.614099025450372,30.614099025450372,-0.614099025450372
1970-01-01 00:00:00.000000027,P0002,S002,263,28.0,263.19467899305397,263.19467899305397,-0.1946789930539694
1970-01-01 00:00:00.000000027,P0002,S002,28,198.0,27.888115748689327,27.888115748689327,0.11188425131067348
1970-01-01 00:00:00.000000027,P0002,S002,198,275.0,198.04651689607468,198.04651689607468,-0.046516896074678016
1970-01-01 00:00:00.000000027,P0004,S002,187,8.0,187.57393181524205,187.57393181524205,-0.5739318152420481
1970-01-01 00:00:00.000000027,P0004,S002,280,187.0,279.72745970431646,279.72745970431646,0.272540295683541
1970-01-01 00:00:00.000000027,P0004,S002,199,280.0,199.0174712909343,199.0174712909343,-0.01747129093430999
1970-01-01 00:00:00.000000027,P0004,S002,403,199.0,403.44780285358956,403.44780285358956,-0.4478028535895646
1970-01-01 00:00:00.000000027,P0004,S002,145,403.0,145.02894244807308,145.02894244807308,-0.02894244807308155
1970-01-01 00:00:00.000000027,P0004,S002,218,145.0,218.45091382018603,218.45091382018603,-0.450913820186031
1970-01-01 00:00:00.000000027,P0004,S002,145,218.0,145.21510073921382,145.21510073921382,-0.215100739213824
1970-01-01 00:00:00.000000027,P0004,S002,372,145.0,371.96026064057014,371.96026064057014,0.03973935942985918
1970-01-01 00:00:00.000000027,P0004,S002,148,372.0,148.41449271503362,148.41449271503362,-0.4144927150336173
1970-01-01 00:00:00.000000027,P0004,S002,246,148.0,244.60542861843922,244.60542861843922,1.3945713815607803
1970-01-01 00:00:00.000000027,P0004,S002,83,246.0,82.1282139417846,82.1282139417846,0.871786058215406
1970-01-01 00:00:00.000000027,P0004,S002,394,83.0,395.3985524832336,395.3985524832336,-1.3985524832335727
1970-01-01 00:00:00.000000027,P0004,S002,14,394.0,13.807467496879855,13.807467496879855,0.19253250312014458
1970-01-01 00:00:00.000000027,P0004,S002,9,14.0,9.556388424769514,9.556388424769514,-0.5563884247695139
1970-01-01 00:00:00.000000027,P0004,S002,72,9.0,71.485171898498,71.485171898498,0.5148281015020046
1970-01-01 00:00:00.000000027,P0002,S002,83,30.0,81.59284711148823,81.59284711148823,1.4071528885117743
1970-01-01 00:00:00.000000027,P0019,S002,75,144.0,74.95804660752306,74.95804660752306,0.041953392476941076
1970-01-01 00:00:00.000000027,P0015,S005,39,37.0,38.513205087127915,38.513205087127915,0.4867949128720852
1970-01-01 00:00:00.000000027,P0019,S002,79,259.0,78.02648157595875,78.02648157595875,0.9735184240412451
1970-01-01 00:00:00.000000027,P0019,S002,117,183.0,116.54281825932316,116.54281825932316,0.4571817406768446
1970-01-01 00:00:00.000000027,P0019,S002,57,79.0,56.631922676879775,56.631922676879775,0.36807732312022523
1970-01-01 00:00:00.000000027,P0019,S002,79,172.0,79.08222520759551,79.08222520759551,-0.08222520759551344
1970-01-01 00:00:00.000000027,P0019,S002,172,447.0,172.3414592764024,172.3414592764024,-0.3414592764023894
1970-01-01 00:00:00.000000027,P0019,S002,447,114.0,447.1454184794445,447.1454184794445,-0.14541847944451547
1970-01-01 00:00:00.000000027,P0019,S002,114,301.0,113.48725099273507,113.48725099273507,0.5127490072649294
1970-01-01 00:00:00.000000027,P0019,S002,301,297.0,302.0675938381046,302.0675938381046,-1.0675938381045853
1970-01-01 00:00:00.000000027,P0019,S002,297,299.0,295.81586574434334,295.81586574434334,1.1841342556566588
1970-01-01 00:00:00.000000027,P0019,S002,299,30.0,300.13424054640114,300.13424054640114,-1.134240546401145
1970-01-01 00:00:00.000000027,P0019,S002,30,79.0,30.346646808612906,30.346646808612906,-0.3466468086129062
1970-01-01 00:00:00.000000027,P0019,S002,183,75.0,183.22316407428494,183.22316407428494,-0.2231640742849379
1970-01-01 00:00:00.000000027,P0019,S002,139,117.0,139.67681914121601,139.67681914121601,-0.6768191412160149
1970-01-01 00:00:00.000000027,P0019,S002,259,139.0,260.24762991357136,260.24762991357136,-1.2476299135713589
1970-01-01 00:00:00.000000027,P0009,S001,8,151.0,8.502579892557755,8.502579892557755,-0.5025798925577547
1970-01-01 00:00:00.000000027,P0009,S001,212,8.0,212.32344931177872,212.32344931177872,-0.3234493117787167
1970-01-01 00:00:00.000000028,P0020,S003,255,319.0,254.57000921556576,254.57000921556576,0.42999078443423855
1970-01-01 00:00:00.000000028,P0020,S003,119,255.0,119.67333675834199,119.67333675834199,-0.6733367583419891
1970-01-01 00:00:00.000000028,P0020,S003,107,119.0,106.88609438964684,106.88609438964684,0.11390561035315727
1970-01-01 00:00:00.000000028,P0020,S003,112,107.0,112.55408978544477,112.55408978544477,-0.5540897854447735
1970-01-01 00:00:00.000000028,P0020,S003,29,112.0,28.60571297603503,28.60571297603503,0.39428702396497073
1970-01-01 00:00:00.000000028,P0020,S003,94,29.0,93.3036490082326,93.3036490082326,0.6963509917674031
1970-01-01 00:00:00.000000028,P0020,S003,262,31.0,261.0827666374339,261.0827666374339,0.917233362566094
1970-01-01 00:00:00.000000028,P0020,S003,90,94.0,89.38291397358915,89.38291397358915,0.6170860264108455
1970-01-01 00:00:00.000000028,P0020,S003,332,90.0,331.54580060020004,331.54580060020004,0.45419939979996116
1970-01-01 00:00:00.000000028,P0020,S003,22,332.0,21.265994245581062,21.265994245581062,0.7340057544189378
1970-01-01 00:00:00.000000028,P0001,S003,287,165.0,287.0621594624929,287.0621594624929,-0.062159462492900275
1970-01-01 00:00:00.000000028,P0020,S003,142,296.0,142.41957275723433,142.41957275723433,-0.4195727572343344
1970-01-01 00:00:00.000000028,P0020,S003,296,38.0,293.8379072862433,293.8379072862433,2.1620927137566923
1970-01-01 00:00:00.000000028,P0020,S003,214,22.0,215.0488487278097,215.0488487278097,-1.0488487278097125
1970-01-01 00:00:00.000000028,P0020,S003,31,214.0,32.078048412607046,32.078048412607046,-1.0780484126070462
1970-01-01 00:00:00.000000028,P0020,S003,38,262.0,38.19177483419949,38.19177483419949,-0.19177483419949226
1970-01-01 00:00:00.000000028,P0002,S002,164,100.0,164.53860302983333,164.53860302983333,-0.5386030298333253
1970-01-01 00:00:00.000000028,P0001,S003,165,2.0,164.28281151636966,164.28281151636966,0.7171884836303377
1970-01-01 00:00:00.000000028,P0001,S003,151,63.0,151.01041674954172,151.01041674954172,-0.010416749541718673
1970-01-01 00:00:00.000000028,P0001,S003,113,151.0,113.20111032810462,113.20111032810462,-0.20111032810461893
1970-01-01 00:00:00.000000028,P0001,S003,143,113.0,143.56446181970767,143.56446181970767,-0.5644618197076738
1970-01-01 00:00:00.000000028,P0001,S005,61,44.0,60.63720453123289,60.63720453123289,0.36279546876711066
1970-01-01 00:00:00.000000028,P0001,S005,44,177.0,44.10154440077112,44.10154440077112,-0.10154440077111815
1970-01-01 00:00:00.000000028,P0001,S005,177,199.0,176.94884086259205,176.94884086259205,0.051159137407950084
1970-01-01 00:00:00.000000028,P0001,S005,199,142.0,198.74080711534245,198.74080711534245,0.2591928846575513
1970-01-01 00:00:00.000000028,P0001,S005,142,115.0,141.66995229677087,141.66995229677087,0.3300477032291269
1970-01-01 00:00:00.000000028,P0001,S005,115,86.0,114.85412451149804,114.85412451149804,0.1458754885019573
1970-01-01 00:00:00.000000028,P0001,S005,86,156.0,85.51513630180203,85.51513630180203,0.4848636981979695
1970-01-01 00:00:00.000000028,P0001,S005,156,389.0,155.54427784571203,155.54427784571203,0.4557221542879688
1970-01-01 00:00:00.000000028,P0001,S005,389,28.0,386.933796038176,386.933796038176,2.0662039618239874
1970-01-01 00:00:00.000000028,P0001,S005,28,146.0,27.647031508081156,27.647031508081156,0.35296849191884405
1970-01-01 00:00:00.000000028,P0019,S003,42,338.0,41.72458908260951,41.72458908260951,0.27541091739048795
1970-01-01 00:00:00.000000028,P0019,S003,69,42.0,69.11871718923342,69.11871718923342,-0.118717189233422
1970-01-01 00:00:00.000000028,P0019,S003,152,69.0,151.61043656470994,151.61043656470994,0.3895634352900572
1970-01-01 00:00:00.000000028,P0019,S003,94,152.0,94.09318411732272,94.09318411732272,-0.09318411732272125
1970-01-01 00:00:00.000000028,P0019,S003,91,94.0,90.78708891957525,90.78708891957525,0.21291108042474605
1970-01-01 00:00:00.000000028,P0019,S003,45,91.0,45.1580205295469,45.1580205295469,-0.15802052954690282
1970-01-01 00:00:00.000000028,P0019,S003,24,45.0,24.083424644836214,24.083424644836214,-0.0834246448362137
1970-01-01 00:00:00.000000028,P0019,S003,21,24.0,20.512396227457327,20.512396227457327,0.4876037725426734
1970-01-01 00:00:00.000000028,P0019,S003,27,21.0,26.42850023721379,26.42850023721379,0.5714997627862104
1970-01-01 00:00:00.000000028,P0019,S003,35,27.0,35.33075078094199,35.33075078094199,-0.3307507809419903
1970-01-01 00:00:00.000000028,P0001,S005,146,164.0,145.91394429930693,145.91394429930693,0.08605570069306623
1970-01-01 00:00:00.000000028,P0001,S005,164,313.0,165.1425812739079,165.1425812739079,-1.1425812739078935
1970-01-01 00:00:00.000000028,P0001,S003,166,79.0,165.51847691877754,165.51847691877754,0.4815230812224627
1970-01-01 00:00:00.000000028,P0001,S003,2,166.0,2.000706465555446,2.000706465555446,-0.0007064655554458454
1970-01-01 00:00:00.000000028,P0020,S003,319,25.0,317.95735209345634,317.95735209345634,1.0426479065436638
1970-01-01 00:00:00.000000028,P0020,S003,25,211.0,25.0336538825741,25.0336538825741,-0.03365388257410018
1970-01-01 00:00:00.000000028,P0020,S003,219,48.0,219.78573718311074,219.78573718311074,-0.78573718311074
1970-01-01 00:00:00.000000028,P0020,S003,84,50.0,83.92878835397664,83.92878835397664,0.07121164602335739
1970-01-01 00:00:00.000000028,P0019,S003,76,35.0,75.96588220111185,75.96588220111185,0.03411779888814692
1970-01-01 00:00:00.000000028,P0019,S003,375,76.0,376.112046520285,376.112046520285,-1.1120465202849914
1970-01-01 00:00:00.000000028,P0019,S003,221,375.0,220.42130300621992,220.42130300621992,0.5786969937800848
1970-01-01 00:00:00.000000028,P0019,S003,131,221.0,131.38280815560213,131.38280815560213,-0.38280815560213455
1970-01-01 00:00:00.000000028,P0019,S003,266,131.0,266.8174951471572,266.8174951471572,-0.8174951471572172
1970-01-01 00:00:00.000000028,P0019,S003,217,266.0,217.564167801574,217.564167801574,-0.5641678015740013
1970-01-01 00:00:00.000000028,P0019,S003,103,217.0,102.99292493490897,102.99292493490897,0.007075065091029842
1970-01-01 00:00:00.000000028,P0002,S001,5,93.0,4.858690687414911,4.858690687414911,0.14130931258508905
1970-01-01 00:00:00.000000028,P0002,S001,93,80.0,93.08845653323915,93.08845653323915,-0.08845653323915315
1970-01-01 00:00:00.000000028,P0002,S001,80,44.0,79.95016266016403,79.95016266016403,0.0498373398359746
1970-01-01 00:00:00.000000028,P0002,S001,44,104.0,44.24815378621211,44.24815378621211,-0.24815378621210726
1970-01-01 00:00:00.000000028,P0002,S001,104,85.0,104.2685622715238,104.2685622715238,-0.2685622715238054
1970-01-01 00:00:00.000000028,P0002,S001,85,30.0,85.05366103308651,85.05366103308651,-0.053661033086513044
1970-01-01 00:00:00.000000028,P0002,S001,30,110.0,30.36058793465032,30.36058793465032,-0.3605879346503187
1970-01-01 00:00:00.000000028,P0002,S001,110,51.0,109.21532747664884,109.21532747664884,0.784672523351162
1970-01-01 00:00:00.000000028,P0002,S001,51,186.0,50.589811111265405,50.589811111265405,0.410188888734595
1970-01-01 00:00:00.000000028,P0002,S001,186,407.0,186.29761626077143,186.29761626077143,-0.2976162607714343
1970-01-01 00:00:00.000000028,P0002,S001,407,260.0,404.11387985681597,404.11387985681597,2.88612014318403
1970-01-01 00:00:00.000000028,P0002,S001,260,72.0,260.3533366877898,260.3533366877898,-0.3533366877898061
1970-01-01 00:00:00.000000028,P0002,S001,72,20.0,71.35160583750788,71.35160583750788,0.6483941624921243
1970-01-01 00:00:00.000000028,P0002,S001,20,31.0,19.738344942280207,19.738344942280207,0.2616550577197927
1970-01-01 00:00:00.000000028,P0002,S001,31,37.0,31.83699721105034,31.83699721105034,-0.8369972110503383
1970-01-01 00:00:00.000000028,P0002,S001,37,123.0,37.65950038728846,37.65950038728846,-0.6595003872884604
1970-01-01 00:00:00.000000028,P0002,S005,281,67.0,280.41304952680036,280.41304952680036,0.5869504731996358
1970-01-01 00:00:00.000000028,P0020,S003,211,84.0,210.42258040023546,210.42258040023546,0.5774195997645393
1970-01-01 00:00:00.000000028,P0002,S005,67,61.0,66.63699870369476,66.63699870369476,0.36300129630524225
1970-01-01 00:00:00.000000028,P0002,S005,40,30.0,40.14972536898429,40.14972536898429,-0.14972536898429212
1970-01-01 00:00:00.000000028,P0020,S003,50,218.0,49.97897489879674,49.97897489879674,0.02102510120325718
1970-01-01 00:00:00.000000028,P0020,S003,218,46.0,217.5003450342575,217.5003450342575,0.4996549657425078
1970-01-01 00:00:00.000000028,P0020,S003,46,219.0,46.44463191085146,46.44463191085146,-0.4446319108514629
1970-01-01 00:00:00.000000028,P0001,S003,63,42.0,62.18669514866926,62.18669514866926,0.8133048513307415
1970-01-01 00:00:00.000000028,P0020,S003,48,22.0,48.356922582616995,48.356922582616995,-0.3569225826169955
1970-01-01 00:00:00.000000028,P0020,S005,19,267.0,18.75241901882731,18.75241901882731,0.247580981172689
1970-01-01 00:00:00.000000028,P0002,S001,22,40.0,21.714245560245118,21.714245560245118,0.28575443975488213
1970-01-01 00:00:00.000000028,P0002,S001,40,11.0,39.67993825058619,39.67993825058619,0.32006174941381005
1970-01-01 00:00:00.000000028,P0020,S005,164,61.0,163.81068592783322,163.81068592783322,0.18931407216678053
1970-01-01 00:00:00.000000028,P0020,S005,61,254.0,61.52783056965734,61.52783056965734,-0.5278305696573398
1970-01-01 00:00:00.000000028,P0020,S005,254,100.0,253.2140979130827,253.2140979130827,0.7859020869173037
1970-01-01 00:00:00.000000028,P0020,S005,100,31.0,99.94005640392331,99.94005640392331,0.05994359607669253
1970-01-01 00:00:00.000000028,P0020,S005,31,38.0,31.21361745519877,31.21361745519877,-0.21361745519876862
1970-01-01 00:00:00.000000028,P0020,S005,38,135.0,39.054564481568924,39.054564481568924,-1.0545644815689244
1970-01-01 00:00:00.000000028,P0020,S005,135,257.0,134.52386891196707,134.52386891196707,0.47613108803292903
1970-01-01 00:00:00.000000028,P0020,S005,257,120.0,256.44268363873385,256.44268363873385,0.557316361266146
1970-01-01 00:00:00.000000028,P0020,S005,120,19.0,120.18272806761618,120.18272806761618,-0.182728067616182
1970-01-01 00:00:00.000000028,P0002,S001,11,35.0,10.857389846522821,10.857389846522821,0.14261015347717887
1970-01-01 00:00:00.000000028,P0002,S001,35,5.0,35.553624649735745,35.553624649735745,-0.5536246497357453
1970-01-01 00:00:00.000000028,P0019,S002,77,103.0,76.39902763597559,76.39902763597559,0.6009723640244147
1970-01-01 00:00:00.000000028,P0019,S002,103,48.0,102.18957705075688,102.18957705075688,0.8104229492431188
1970-01-01 00:00:00.000000028,P0019,S002,48,212.0,47.54626580702108,47.54626580702108,0.4537341929789207
1970-01-01 00:00:00.000000028,P0019,S002,212,24.0,211.85697287450927,211.85697287450927,0.1430271254907325
1970-01-01 00:00:00.000000028,P0002,S005,61,40.0,61.290453216657895,61.290453216657895,-0.2904532166578946
1970-01-01 00:00:00.000000028,P0001,S003,42,47.0,41.81246428467134,41.81246428467134,0.1875357153286572
1970-01-01 00:00:00.000000028,P0001,S003,74,273.0,73.99077171797882,73.99077171797882,0.009228282021183531
1970-01-01 00:00:00.000000028,P0001,S003,103,32.0,103.48839268828993,103.48839268828993,-0.48839268828993454
1970-01-01 00:00:00.000000028,P0002,S004,85,125.0,85.1265064216022,85.1265064216022,-0.12650642160220116
1970-01-01 00:00:00.000000028,P0002,S004,84,85.0,84.49443278517225,84.49443278517225,-0.49443278517225053
1970-01-01 00:00:00.000000028,P0002,S004,339,84.0,337.7468052035454,337.7468052035454,1.2531947964545793
1970-01-01 00:00:00.000000028,P0002,S002,68,83.0,68.20427327528685,68.20427327528685,-0.20427327528685169
1970-01-01 00:00:00.000000028,P0002,S002,83,435.0,81.39310913353144,81.39310913353144,1.6068908664685608
1970-01-01 00:00:00.000000028,P0001,S003,172,49.0,171.7670979839866,171.7670979839866,0.2329020160134121
1970-01-01 00:00:00.000000028,P0001,S003,110,172.0,108.9745661877161,108.9745661877161,1.025433812283893
1970-01-01 00:00:00.000000028,P0001,S003,123,110.0,123.1185339983128,123.1185339983128,-0.11853399831279887
1970-01-01 00:00:00.000000028,P0001,S003,36,123.0,36.56322923179035,36.56322923179035,-0.563229231790352
1970-01-01 00:00:00.000000028,P0001,S003,177,36.0,176.64561239477885,176.64561239477885,0.35438760522114876
1970-01-01 00:00:00.000000028,P0001,S003,333,177.0,334.6114061077158,334.6114061077158,-1.6114061077158226
1970-01-01 00:00:00.000000028,P0002,S004,125,107.0,125.45886269936142,125.45886269936142,-0.45886269936141844
1970-01-01 00:00:00.000000028,P0001,S003,218,333.0,218.95578935048044,218.95578935048044,-0.955789350480444
1970-01-01 00:00:00.000000028,P0002,S002,435,104.0,434.3751632278787,434.3751632278787,0.6248367721212844
1970-01-01 00:00:00.000000028,P0002,S002,104,19.0,104.4907695444787,104.4907695444787,-0.49076954447869525
1970-01-01 00:00:00.000000028,P0002,S002,19,49.0,18.646689086309387,18.646689086309387,0.3533109136906134
1970-01-01 00:00:00.000000028,P0002,S002,49,80.0,48.99076514854613,48.99076514854613,0.009234851453868487
1970-01-01 00:00:00.000000028,P0002,S002,80,231.0,79.41850966873352,79.41850966873352,0.5814903312664796
1970-01-01 00:00:00.000000028,P0020,S001,12,11.0,11.816675435319668,11.816675435319668,0.18332456468033165
1970-01-01 00:00:00.000000028,P0020,S001,115,12.0,115.33805760407965,115.33805760407965,-0.33805760407965124
1970-01-01 00:00:00.000000028,P0020,S001,167,115.0,166.8386454768648,166.8386454768648,0.16135452313520204
1970-01-01 00:00:00.000000028,P0020,S001,104,167.0,105.16707974630326,105.16707974630326,-1.1670797463032585
1970-01-01 00:00:00.000000028,P0020,S001,27,104.0,26.662287179582464,26.662287179582464,0.33771282041753636
1970-01-01 00:00:00.000000028,P0020,S001,85,27.0,84.61735495650908,84.61735495650908,0.38264504349092476
1970-01-01 00:00:00.000000028,P0001,S003,79,218.0,79.77044721843127,79.77044721843127,-0.7704472184312721
1970-01-01 00:00:00.000000028,P0020,S001,120,85.0,119.98533627053729,119.98533627053729,0.014663729462711217
1970-01-01 00:00:00.000000028,P0002,S004,107,9.0,107.17175297239929,107.17175297239929,-0.17175297239928966
1970-01-01 00:00:00.000000028,P0002,S004,247,198.0,246.7137700646258,246.7137700646258,0.2862299353741946
1970-01-01 00:00:00.000000028,P0019,S002,397,59.0,396.6920871888683,396.6920871888683,0.30791281113170044
1970-01-01 00:00:00.000000028,P0002,S002,209,2.0,208.54148968251548,208.54148968251548,0.4585103174845244
1970-01-01 00:00:00.000000028,P0002,S002,2,324.0,2.0576223171858197,2.0576223171858197,-0.05762231718581967
1970-01-01 00:00:00.000000028,P0002,S002,324,68.0,324.3174234493408,324.3174234493408,-0.3174234493408221
1970-01-01 00:00:00.000000028,P0019,S003,469,103.0,468.2887763171282,468.2887763171282,0.7112236828717755
1970-01-01 00:00:00.000000028,P0019,S002,59,9.0,58.19106916303741,58.19106916303741,0.8089308369625883
1970-01-01 00:00:00.000000028,P0019,S002,9,11.0,8.665825216320664,8.665825216320664,0.3341747836793356
1970-01-01 00:00:00.000000028,P0019,S002,11,15.0,10.603369067395148,10.603369067395148,0.39663093260485205
1970-01-01 00:00:00.000000028,P0019,S002,15,9.0,15.2815786742682,15.2815786742682,-0.28157867426820005
1970-01-01 00:00:00.000000028,P0019,S002,9,42.0,9.720680217882407,9.720680217882407,-0.720680217882407
1970-01-01 00:00:00.000000028,P0019,S002,42,336.0,40.82558367829817,40.82558367829817,1.1744163217018269
1970-01-01 00:00:00.000000028,P0002,S004,9,247.0,8.517333961469578,8.517333961469578,0.48266603853042156
1970-01-01 00:00:00.000000028,P0002,S004,135,250.0,134.7701125370459,134.7701125370459,0.22988746295411033
1970-01-01 00:00:00.000000028,P0002,S004,41,284.0,40.59828517820334,40.59828517820334,0.4017148217966593
