Date,Product ID,Store ID,Current_Inventory,Forecast_Demand,Inventory_Coverage,Stockout_Risk_Score,Stockout_Risk_Level,Overstock_Risk_Score,Overstock_Risk_Level,Decision
2023-10-06,P0011,S005,57,34.322644344822415,1.6607112035817972,47.28213995941393,Medium,6.0,Low,REORDER SOON
2023-10-06,P0014,S005,322,64.34228832428322,5.004484739136562,22.979714398642557,Low,23.5,Low,MONITOR
2023-10-06,P0013,S001,215,140.77485103026308,1.5272614279220964,52.658586702710984,Medium,0.0,Low,REORDER SOON
2023-10-06,P0011,S001,66,0.8741502844757784,75.50189157643497,7.0,Low,76.0,High,REDUCE INVENTORY
2023-10-06,P0017,S001,290,121.57724493059197,2.38531478621316,51.217373457268295,Medium,0.0,Low,REORDER SOON
2023-10-06,P0001,S003,268,172.5360958062149,1.5532981591342259,46.88304202106507,Medium,6.0,Low,REORDER SOON
2023-10-06,P0005,S003,166,156.57982702085835,1.0601621112909185,50.462939355092445,Medium,0.0,Low,REORDER SOON
2023-10-06,P0003,S005,418,397.9802022107923,1.050303501726963,47.6333796561669,Medium,6.0,Low,REORDER SOON
2023-10-06,P0012,S005,488,174.43472906285504,2.7976080372398564,49.0,Medium,6.0,Low,REORDER SOON
2023-10-06,P0015,S003,354,115.50909486948946,3.0646937403498384,28.78328599267604,Low,17.5,Low,MONITOR
2023-10-06,P0016,S005,489,454.47105691493886,1.0759761101607923,47.651797916692615,Medium,6.0,Low,REORDER SOON
2023-10-06,P0019,S001,55,10.432273204004604,5.272101192565329,25.0,Low,23.5,Low,MONITOR
2023-10-06,P0010,S005,388,193.42137915664998,2.0059830081439074,47.76367422862152,Medium,6.0,Low,REORDER SOON
2023-10-06,P0007,S002,228,100.12886342946959,2.2770656950540777,47.733900488068016,Medium,6.0,Low,REORDER SOON
2023-10-06,P0008,S005,436,367.51876273787786,1.1863339894593745,51.888159102945366,Medium,0.0,Low,REORDER SOON
2023-10-06,P0005,S001,427,188.6183975953119,2.2638300687727453,49.661291981508164,Medium,0.0,Low,REORDER SOON
2023-10-06,P0002,S003,316,70.23288618109636,4.499316732978766,24.390626349153294,Low,23.5,Low,MONITOR
2023-10-06,P0006,S003,405,63.41977389590651,6.386020875204368,27.770339807747032,Low,17.5,Low,MONITOR
2023-10-06,P0018,S003,198,117.66274775331962,1.6827755919410257,48.05096179611482,Medium,6.0,Low,REORDER SOON
2023-10-06,P0010,S002,214,157.35614317179292,1.3599723257475012,49.0,Medium,6.0,Low,REORDER SOON
2023-10-06,P0012,S004,354,303.7812242424701,1.1653123094844289,52.33299938156642,Medium,0.0,Low,REORDER SOON
2023-10-06,P0016,S002,447,115.7179798273103,3.86283964399545,26.804343836910995,Low,17.5,Low,MONITOR
2023-10-06,P0003,S004,192,52.69592962211459,3.6435451727836012,23.665895363393066,Low,23.5,Low,MONITOR
2023-10-06,P0001,S004,210,46.87019477087169,4.480459298848662,26.589110303699062,Low,17.5,Low,MONITOR
2023-10-06,P0008,S004,304,34.395988923994,8.838239850342994,10.162869338405944,Low,49.0,Medium,HOLD
2023-10-06,P0006,S002,461,84.88106663735536,5.431128734156578,27.14262037155609,Low,17.5,Low,MONITOR
2023-10-06,P0015,S002,58,8.895212452668105,6.520361408861347,23.52895910642683,Low,23.5,Low,MONITOR
2023-10-06,P0018,S005,444,322.4019498317031,1.377162886985554,52.463517179759116,Medium,0.0,Low,REORDER SOON
2023-10-06,P0015,S004,272,39.55046120697582,6.877290218603703,23.881559389424737,Low,23.5,Low,MONITOR
2023-10-06,P0007,S003,377,16.321459721944926,23.098424186478052,5.836255014722285,Low,76.0,High,REDUCE INVENTORY
2023-10-06,P0012,S003,83,8.67907263619609,9.563233709307644,8.538189740134465,Low,49.0,Medium,HOLD
2023-10-06,P0018,S002,171,25.718159673398493,6.648998302039216,29.0,Low,17.5,Low,MONITOR
2023-10-06,P0020,S003,416,87.4936118416288,4.754632838257916,28.442648760680175,Low,17.5,Low,MONITOR
2023-10-06,P0003,S001,208,85.25424409338994,2.4397612366623163,49.0,Medium,6.0,Low,REORDER SOON
2023-10-06,P0020,S004,240,199.27096768384743,1.2043901968738921,49.0,Medium,6.0,Low,REORDER SOON
2023-10-06,P0013,S004,335,257.0453536817348,1.3032719526017424,50.8356479516493,Medium,0.0,Low,REORDER SOON
2023-10-06,P0011,S004,493,5.213158321784731,94.56839205129316,11.0,Low,70.0,High,HOLD
2023-10-06,P0006,S001,360,236.599220641789,1.5215603797150272,48.373931080046965,Medium,6.0,Low,REORDER SOON
2023-10-06,P0003,S003,196,2.511427572856886,78.04326197511614,5.68032266479697,Low,76.0,High,REDUCE INVENTORY
2023-10-06,P0004,S001,151,83.04496342450884,1.8182920886859681,48.43918199314842,Medium,6.0,Low,REORDER SOON
2023-10-06,P0010,S003,285,256.85586876290887,1.1095716884828886,48.621895876964146,Medium,6.0,Low,REORDER SOON
2023-10-06,P0017,S005,376,210.88941683083078,1.7829249359706656,51.733260108964856,Medium,0.0,Low,REORDER SOON
2023-10-06,P0013,S005,440,37.15306508016898,11.84289907307962,5.40375555553182,Low,55.0,Medium,HOLD
2023-10-06,P0004,S005,347,20.62025135680415,16.828116883526686,6.34873480878761,Low,76.0,High,REDUCE INVENTORY
2023-10-06,P0006,S004,274,119.50681257235816,2.2927563216038447,48.95090546764977,Medium,6.0,Low,REORDER SOON
2023-10-06,P0018,S001,161,119.47097096571511,1.34760769665296,51.41217196899595,Medium,0.0,Low,REORDER SOON
2023-10-06,P0001,S001,446,418.2425800669024,1.066366795864394,47.63025967105017,Medium,6.0,Low,REORDER SOON
2023-10-06,P0015,S001,474,336.2145465936269,1.4098140749778758,51.44901384923175,Medium,0.0,Low,REORDER SOON
2023-10-06,P0007,S004,386,384.1646719952159,1.00477745128216,51.25758865058017,Medium,0.0,Low,REORDER SOON
2023-10-06,P0013,S002,368,35.7843464763995,10.283826204362946,6.370870144940824,Low,55.0,Medium,HOLD
2023-10-06,P0007,S001,53,49.50578807885144,1.0705818866186532,48.65018655208369,Medium,6.0,Low,REORDER SOON
2023-10-06,P0015,S005,445,305.54579082424846,1.4564101793042417,49.0,Medium,6.0,Low,REORDER SOON
2023-10-06,P0017,S002,235,135.4051200495173,1.735532599609683,48.211317049766386,Medium,6.0,Low,REORDER SOON
2023-10-06,P0014,S004,259,1.988131312237401,130.27308528656837,10.42360398784021,Low,70.0,High,HOLD
2023-10-06,P0004,S004,99,12.881475174948191,7.6854551715112995,6.3674205875812095,Low,55.0,Medium,HOLD
2023-10-06,P0014,S001,497,476.73862713063704,1.0424999605996073,52.395259099312334,Medium,0.0,Low,REORDER SOON
2023-10-06,P0002,S001,500,410.3115020862852,1.2185863605033769,47.83912956816595,Medium,6.0,Low,REORDER SOON
2023-10-06,P0002,S005,117,95.11623015952165,1.2300739821561113,50.23365813405134,Medium,0.0,Low,REORDER SOON
2023-10-06,P0012,S002,186,11.045120398997001,16.84001561602629,9.001103026779539,Low,70.0,High,HOLD
2023-10-06,P0019,S003,231,11.25558892537848,20.523137574716678,5.298678478113306,Low,76.0,High,REDUCE INVENTORY
2023-10-06,P0017,S004,247,60.58239611465423,4.0770919580754805,24.849492948516776,Low,23.5,Low,MONITOR
2023-10-06,P0008,S002,307,182.60821517501253,1.6811948997243624,51.62225421708089,Medium,0.0,Low,REORDER SOON
2023-10-06,P0016,S001,75,49.95849225805125,1.5012462668529212,47.316672949461314,Medium,6.0,Low,REORDER SOON
2023-10-06,P0006,S005,264,105.45498765526611,2.5034377782397534,48.25394068120329,Medium,6.0,Low,REORDER SOON
2023-10-06,P0009,S002,205,80.33684760988082,2.551755590354862,48.24210596856556,Medium,6.0,Low,REORDER SOON
2023-10-06,P0007,S005,444,269.41467648445,1.6480171228742493,48.601659569876304,Medium,6.0,Low,REORDER SOON
2023-10-06,P0010,S004,437,1.4038504310978717,311.28672280155024,8.702512564123914,Low,70.0,High,HOLD
2023-10-06,P0005,S002,331,196.306413278974,1.686139512567075,46.84819885014761,Medium,6.0,Low,REORDER SOON
2023-10-06,P0011,S002,413,387.24927495208453,1.0664965093894667,52.853293094392455,Medium,0.0,Low,REORDER SOON
2023-10-06,P0001,S005,90,21.024843553070323,4.28065016383235,22.44834722296419,Low,23.5,Low,MONITOR
2023-10-06,P0019,S004,311,78.2604601525443,3.973909677937016,25.0,Low,23.5,Low,MONITOR
2023-10-06,P0008,S001,475,453.58569670679054,1.047211152046208,49.0,Medium,6.0,Low,REORDER SOON
2023-10-06,P0003,S002,114,83.94699240199746,1.3579998131926814,47.77930843672219,Medium,6.0,Low,REORDER SOON
2023-10-06,P0009,S004,112,17.63277861203216,6.351806624712798,23.957527995352873,Low,23.5,Low,MONITOR
2023-10-06,P0019,S005,52,43.22393221633433,1.2030372373281946,49.0,Medium,6.0,Low,REORDER SOON
2023-10-06,P0020,S002,451,35.98778012832631,12.532031661630993,6.503186844996701,Low,55.0,Medium,HOLD
2023-10-06,P0014,S003,207,88.23390934907201,2.3460368188047096,47.42289159172908,Medium,6.0,Low,REORDER SOON
2023-10-06,P0009,S005,94,53.012079322774845,1.7731807769256107,53.0,Medium,0.0,Low,REORDER SOON
2023-10-06,P0013,S003,156,3.610139343433613,43.21162846075298,5.398283721450167,Low,76.0,High,REDUCE INVENTORY
2023-10-06,P0002,S002,464,23.745988238790456,19.540142753125302,8.736984657672345,Low,70.0,High,HOLD
2023-10-06,P0016,S003,225,16.40215320134562,13.717711158894748,10.107187061057758,Low,49.0,Medium,HOLD
2023-10-06,P0011,S003,392,367.37361948638613,1.0670336115806118,47.21232982678362,Medium,6.0,Low,REORDER SOON
2023-10-06,P0014,S002,71,0.0,,30.468902959778028,Medium,14.0,Low,HOLD
2023-10-06,P0002,S004,349,44.54884037277762,7.834098420511588,9.27915677382116,Low,49.0,Medium,HOLD
2023-10-06,P0001,S002,68,67.9733250006415,1.0003924333458494,52.11907082468719,Medium,0.0,Low,REORDER SOON
2023-10-06,P0009,S001,430,414.34153364809487,1.0377912062400292,52.270205562258816,Medium,0.0,Low,REORDER SOON
2023-10-06,P0020,S001,379,17.84022165168177,21.24413067279757,9.58018353542283,Low,70.0,High,HOLD
2023-10-06,P0019,S002,158,130.43903872030006,1.2112938085874645,47.66567873180775,Medium,6.0,Low,REORDER SOON
2023-10-06,P0012,S001,74,48.74311994744175,1.518162975201259,51.79395750766341,Medium,0.0,Low,REORDER SOON
2023-10-06,P0010,S001,130,26.67527083716225,4.873427557439922,25.0,Low,23.5,Low,MONITOR
2023-10-06,P0004,S003,362,286.4753208892615,1.263634154859479,51.21879728367866,Medium,0.0,Low,REORDER SOON
2023-10-06,P0016,S004,237,87.86265726282527,2.6973916722215368,46.96037650173368,Medium,6.0,Low,REORDER SOON
2023-10-06,P0005,S004,318,303.42875072347834,1.0480219795974468,47.35687069345395,Medium,6.0,Low,REORDER SOON
2023-10-07,P0005,S002,434,262.43795270351035,1.653724225208814,50.76690885339783,Medium,0.0,Low,REORDER SOON
2023-10-07,P0007,S002,408,299.9853769548568,1.360066294369401,51.575282844314344,Medium,0.0,Low,REORDER SOON
2023-10-07,P0017,S005,303,29.144625087204012,10.39642812674343,9.902992453997621,Low,49.0,Medium,HOLD
2023-10-07,P0010,S005,348,80.34866565227205,4.331123574672077,27.8830495544104,Low,17.5,Low,MONITOR
2023-10-07,P0010,S004,316,20.47966234502408,15.429941894368104,4.889308974303952,Low,76.0,High,REDUCE INVENTORY
2023-10-07,P0019,S004,361,198.80348850669523,1.8158635077866976,53.0,Medium,0.0,Low,REORDER SOON
2023-10-07,P0004,S005,373,265.28645719736363,1.4060272957036075,47.13100767102761,Medium,6.0,Low,REORDER SOON
2023-10-07,P0011,S002,213,139.39120231639117,1.5280734828338092,52.84663685674968,Medium,0.0,Low,REORDER SOON
2023-10-07,P0009,S002,187,186.11679562915367,1.0047454307810357,48.38674933784526,Medium,6.0,Low,REORDER SOON
2023-10-07,P0010,S003,411,387.23285741656974,1.0613768747362844,52.5571910645009,Medium,0.0,Low,REORDER SOON
2023-10-07,P0007,S004,145,31.761855403535638,4.565224485716254,28.76208068245004,Low,17.5,Low,MONITOR
2023-10-07,P0017,S001,307,158.6723245467518,1.9348049565476957,51.00154487787896,Medium,0.0,Low,REORDER SOON
2023-10-07,P0008,S005,399,51.72482760990561,7.713897144503758,10.6915904563999,Low,49.0,Medium,HOLD
2023-10-07,P0001,S001,111,15.955486308048263,6.956854705456982,28.84154315580624,Low,17.5,Low,MONITOR
2023-10-07,P0009,S001,124,100.51901550950416,1.2335974379720789,53.0,Medium,0.0,Low,REORDER SOON
2023-10-07,P0003,S003,276,257.90777118750407,1.0701499948186615,47.91506481164565,Medium,6.0,Low,REORDER SOON
2023-10-07,P0002,S002,394,79.40256722295395,4.962056187600207,22.94579565086602,Low,23.5,Low,MONITOR
2023-10-07,P0014,S002,444,230.38278476255041,1.9272273336639252,47.806794705187706,Medium,6.0,Low,REORDER SOON
2023-10-07,P0016,S005,63,55.998368009971074,1.1250327864694596,53.0,Medium,0.0,Low,REORDER SOON
2023-10-07,P0004,S001,374,174.5986897329007,2.1420550209863625,48.12724717702793,Medium,6.0,Low,REORDER SOON
2023-10-07,P0013,S005,469,67.4519473525068,6.953097996548352,23.40740153300289,Low,23.5,Low,MONITOR
2023-10-07,P0002,S004,268,35.817151743039496,7.4824486861125585,5.22336363453371,Low,55.0,Medium,HOLD
2023-10-07,P0008,S003,50,0.6990595612365216,71.52466366608049,5.410547935647223,Low,76.0,High,REDUCE INVENTORY
2023-10-07,P0014,S005,98,1.334205534377119,73.45195134852429,8.966681486624609,Low,70.0,High,HOLD
2023-10-07,P0015,S003,163,1.4467691272533263,112.66483154050538,10.649553659780704,Low,70.0,High,HOLD
2023-10-07,P0013,S003,197,24.7200158877734,7.969250541519144,5.609740185091836,Low,55.0,Medium,HOLD
2023-10-07,P0010,S001,288,97.87327099644448,2.9425807175736716,49.0,Medium,6.0,Low,REORDER SOON
2023-10-07,P0003,S005,497,398.92483718643626,1.2458487255525998,52.413515763086515,Medium,0.0,Low,REORDER SOON
2023-10-07,P0005,S001,149,4.916375805031587,30.30687764908214,8.497925059705066,Low,70.0,High,HOLD
2023-10-07,P0020,S005,463,227.72353466044464,2.033167106291288,53.0,Medium,0.0,Low,REORDER SOON
2023-10-07,P0009,S004,351,60.89830597139101,5.7637071245445455,23.014379112428447,Low,23.5,Low,MONITOR
2023-10-07,P0009,S005,387,242.67924755081117,1.5946975437978954,49.0,Medium,6.0,Low,REORDER SOON
2023-10-07,P0020,S002,321,319.2432358164879,1.0055029018203596,48.65738292809513,Medium,6.0,Low,REORDER SOON
2023-10-07,P0001,S004,473,160.00649409878005,2.956130016247924,46.360465812099484,Medium,6.0,Low,REORDER SOON
2023-10-07,P0014,S003,491,436.20017016803246,1.125630005625302,47.60489510065872,Medium,6.0,Low,REORDER SOON
2023-10-07,P0019,S001,153,80.20092291755607,1.9077087199766891,49.0,Medium,6.0,Low,REORDER SOON
2023-10-07,P0008,S004,464,128.666654403627,3.60621796028389,24.041684679250523,Low,23.5,Low,MONITOR
2023-10-07,P0017,S003,215,133.6342530242443,1.6088689474022362,51.89083846886439,Medium,0.0,Low,REORDER SOON
2023-10-07,P0005,S003,138,87.06241047853779,1.5850698279714999,50.3075021003729,Medium,0.0,Low,REORDER SOON
2023-10-07,P0003,S004,102,29.064667052600754,3.509415738890182,27.535836005976314,Low,17.5,Low,MONITOR
2023-10-07,P0006,S002,179,14.905426145171555,12.00904947343522,5.049813575327766,Low,55.0,Medium,HOLD
2023-10-07,P0011,S005,115,102.9389743293545,1.1171667558300717,46.66433788490498,Medium,6.0,Low,REORDER SOON
2023-10-07,P0015,S002,462,229.12572912461698,2.016360195623108,47.97411538579829,Medium,6.0,Low,REORDER SOON
2023-10-07,P0003,S002,403,43.56605536535726,9.250321072686706,8.595592979483193,Low,49.0,Medium,HOLD
2023-10-07,P0020,S001,182,104.01257225385353,1.7497884732223525,47.7531868070402,Medium,6.0,Low,REORDER SOON
2023-10-07,P0008,S001,156,92.31459587446437,1.689873616650387,53.0,Medium,0.0,Low,REORDER SOON
2023-10-07,P0001,S005,436,276.08814465036613,1.579205802379323,46.503408811404206,Medium,6.0,Low,REORDER SOON
2023-10-07,P0006,S004,190,107.35062403313157,1.7699012158640122,47.10212021741415,Medium,6.0,Low,REORDER SOON
2023-10-07,P0019,S005,483,93.86475084731136,5.145701614716798,25.0,Low,23.5,Low,MONITOR
2023-10-07,P0012,S001,74,44.30893975103551,1.6700918689500035,48.27815360177312,Medium,6.0,Low,REORDER SOON
2023-10-07,P0018,S001,279,186.06426159043883,1.4994819403531108,51.11910993205382,Medium,0.0,Low,REORDER SOON
2023-10-07,P0016,S001,228,63.91415814748217,3.5672847238930867,23.379632390931224,Low,23.5,Low,MONITOR
2023-10-07,P0001,S003,367,47.650915717115154,7.70184569334901,8.938277893137649,Low,49.0,Medium,HOLD
2023-10-07,P0019,S002,352,321.5783518447521,1.094601045066412,50.603096702326795,Medium,0.0,Low,REORDER SOON
2023-10-07,P0007,S003,475,122.73660875552666,3.870075968500404,23.94893005907548,Low,23.5,Low,MONITOR
2023-10-07,P0004,S004,347,110.57342124991327,3.1381863387922637,24.644753950765246,Low,23.5,Low,MONITOR
2023-10-07,P0014,S004,455,362.4390639288752,1.255383443130426,48.671374552296626,Medium,6.0,Low,REORDER SOON
2023-10-07,P0015,S004,280,162.88106477639516,1.7190457367428618,47.90680071803363,Medium,6.0,Low,REORDER SOON
2023-10-07,P0015,S001,464,126.8863412257469,3.656815978123958,27.263735496541177,Low,17.5,Low,MONITOR
2023-10-07,P0007,S001,81,57.210445130831005,1.4158253762012538,50.257190518435806,Medium,0.0,Low,REORDER SOON
2023-10-07,P0006,S003,86,36.81472866960895,2.3360215627772414,51.69314533611358,Medium,0.0,Low,REORDER SOON
2023-10-07,P0018,S005,237,8.518736161622863,27.82102831963401,10.480358275166093,Low,70.0,High,HOLD
2023-10-07,P0013,S002,197,78.21234581483039,2.5187839329918864,46.464024512051125,Medium,6.0,Low,REORDER SOON
2023-10-07,P0015,S005,197,98.60317362506981,1.9979072960579924,52.96308710029768,Medium,0.0,Low,REORDER SOON
2023-10-07,P0013,S004,211,63.59443081427192,3.3179005975574705,27.527588621174047,Low,17.5,Low,MONITOR
2023-10-07,P0016,S004,256,235.3624148573541,1.0876842853399245,50.88833441906147,Medium,0.0,Low,REORDER SOON
2023-10-07,P0018,S004,267,209.68998862970696,1.2733082859358498,47.946701632712454,Medium,6.0,Low,REORDER SOON
2023-10-07,P0006,S005,200,61.85871595766392,3.233174127585835,23.992414531081113,Low,23.5,Low,MONITOR
2023-10-07,P0010,S002,120,113.38783481701704,1.0583145907464724,53.0,Medium,0.0,Low,REORDER SOON
2023-10-07,P0009,S003,273,117.37505053851054,2.3258775927890163,51.832039672703445,Medium,0.0,Low,REORDER SOON
2023-10-07,P0004,S002,62,4.997870185386639,12.405284191110624,9.788280579363484,Low,49.0,Medium,HOLD
2023-10-07,P0018,S003,76,22.29497217894807,3.408840315654786,26.303867014004677,Low,17.5,Low,MONITOR
2023-10-07,P0013,S001,186,18.30531835448357,10.1609814370938,10.658557106445897,Low,49.0,Medium,HOLD
2023-10-07,P0016,S003,156,143.30660427733125,1.0885750924507576,48.40869605843113,Medium,6.0,Low,REORDER SOON
2023-10-07,P0001,S002,409,205.69189231361176,1.9884108965092846,47.983911071478765,Medium,6.0,Low,REORDER SOON
2023-10-07,P0014,S001,147,84.07972155754474,1.7483407089947625,53.0,Medium,0.0,Low,REORDER SOON
2023-10-07,P0017,S002,440,154.50941525186556,2.847722899492932,47.598826042682845,Medium,6.0,Low,REORDER SOON
2023-10-07,P0002,S005,269,146.77131775820294,1.83278316300983,46.06359669099604,Medium,6.0,Low,REORDER SOON
2023-10-07,P0005,S004,75,65.05561402326295,1.1528597666172373,51.6280219754676,Medium,0.0,Low,REORDER SOON
2023-10-07,P0006,S001,436,113.31091404833197,3.847819988584924,27.822388271579932,Low,17.5,Low,MONITOR
2023-10-07,P0002,S001,371,61.51700512841089,6.030852757307883,28.55650102954212,Low,17.5,Low,MONITOR
2023-10-07,P0008,S002,148,111.8122930660732,1.323646943834185,51.45952154646145,Medium,0.0,Low,REORDER SOON
2023-10-07,P0017,S004,309,93.86876130553705,3.2918299517581144,24.99638497490676,Low,23.5,Low,MONITOR
2023-10-07,P0011,S001,213,61.31561171519367,3.4738298133494734,25.0,Low,23.5,Low,MONITOR
2023-10-07,P0011,S004,152,136.51989764610283,1.113390814238858,49.0,Medium,6.0,Low,REORDER SOON
2023-10-07,P0004,S003,386,58.75259940328213,6.569922078689111,27.786843351271422,Low,17.5,Low,MONITOR
2023-10-07,P0020,S004,116,115.41647678289237,1.005055805144748,53.0,Medium,0.0,Low,REORDER SOON
2023-10-07,P0007,S005,160,2.6403081426952797,60.598987448741035,9.502474274923065,Low,70.0,High,HOLD
2023-10-07,P0019,S003,113,100.6966915459754,1.1221818538934543,47.399773175279584,Medium,6.0,Low,REORDER SOON
2023-10-07,P0012,S003,111,22.796320563591415,4.869206839338842,22.924673807862423,Low,23.5,Low,MONITOR
2023-10-07,P0012,S002,342,88.38196227258345,3.8695678530560325,23.267527030733852,Low,23.5,Low,MONITOR
2023-10-07,P0005,S005,346,186.26329889062083,1.857585482812592,47.07489258709784,Medium,6.0,Low,REORDER SOON
2023-10-07,P0020,S003,435,280.48684521383757,1.5508748713985667,52.4879050648242,Medium,0.0,Low,REORDER SOON
2023-10-07,P0018,S002,244,180.6453335783359,1.350712997489031,48.901613625047396,Medium,6.0,Low,REORDER SOON
2023-10-07,P0012,S004,277,184.91652792801108,1.4979731833805439,48.11516867735731,Medium,6.0,Low,REORDER SOON
2023-10-07,P0002,S003,460,339.3522724662229,1.3555235586223624,51.61684617347042,Medium,0.0,Low,REORDER SOON
2023-10-07,P0016,S002,216,43.04894123315029,5.01754500372397,26.695597905498147,Low,17.5,Low,MONITOR
2023-10-07,P0012,S005,298,286.7404693799355,1.0392673229712317,52.85746378470051,Medium,0.0,Low,REORDER SOON
2023-10-07,P0011,S003,300,244.53376556212132,1.2268244400129193,52.266887251389385,Medium,0.0,Low,REORDER SOON
2023-10-07,P0003,S001,454,288.43940596444503,1.573987432410546,49.0,Medium,6.0,Low,REORDER SOON
2023-10-08,P0016,S003,423,65.60112634880647,6.448060018830697,24.264411507517416,Low,23.5,Low,MONITOR
2023-10-08,P0002,S003,213,45.168766068139995,4.715647969631842,28.1767836896091,Low,17.5,Low,MONITOR
2023-10-08,P0004,S004,370,66.42245754546332,5.570405156219204,24.369638565556606,Low,23.5,Low,MONITOR
2023-10-08,P0018,S003,424,371.8924923629637,1.1401144381967783,46.372641722689764,Medium,6.0,Low,REORDER SOON
2023-10-08,P0020,S002,56,27.543268435622114,2.0331646598474995,49.0,Medium,6.0,Low,REORDER SOON
2023-10-08,P0010,S005,212,8.644306312539687,24.524813482426755,5.860621881773113,Low,76.0,High,REDUCE INVENTORY
2023-10-08,P0005,S004,254,140.84299724203586,1.8034265456841003,51.94907080967473,Medium,0.0,Low,REORDER SOON
2023-10-08,P0002,S001,159,135.33529510222957,1.1748598167233062,48.88688618280913,Medium,6.0,Low,REORDER SOON
2023-10-08,P0011,S002,124,80.4693312449408,1.5409597430672821,48.46099959032008,Medium,6.0,Low,REORDER SOON
2023-10-08,P0007,S002,443,139.23919936760245,3.181575317956584,28.16450647725832,Low,17.5,Low,MONITOR
2023-10-08,P0006,S003,150,25.01424596851113,5.996582914744887,27.6286879919345,Low,17.5,Low,MONITOR
2023-10-08,P0001,S001,114,23.272996286299247,4.898380878748798,24.97366487105245,Low,23.5,Low,MONITOR
2023-10-08,P0016,S002,329,110.56021493798771,2.9757539833341795,46.754547893481636,Medium,6.0,Low,REORDER SOON
2023-10-08,P0001,S003,216,130.47062082216445,1.6555451230236329,51.097634066594956,Medium,0.0,Low,REORDER SOON
2023-10-08,P0007,S003,397,197.47501028749284,2.010380956162655,47.17383498671699,Medium,6.0,Low,REORDER SOON
2023-10-08,P0015,S001,482,95.69814229629439,5.036670393325534,27.481094499159052,Low,17.5,Low,MONITOR
2023-10-08,P0014,S004,351,162.2168275777448,2.1637705855872325,52.881840647808005,Medium,0.0,Low,REORDER SOON
2023-10-08,P0018,S005,375,287.83664255944524,1.3028223115219022,48.657540822748274,Medium,6.0,Low,REORDER SOON
2023-10-08,P0013,S002,102,91.39924242295355,1.1159829917188047,46.46835712029448,Medium,6.0,Low,REORDER SOON
2023-10-08,P0013,S004,76,63.60642134343781,1.1948479162134285,47.423666102035085,Medium,6.0,Low,REORDER SOON
2023-10-08,P0004,S002,445,77.5941775649492,5.734966384913591,24.004031441293304,Low,23.5,Low,MONITOR
2023-10-08,P0013,S001,283,270.3453169312385,1.0468093296840064,48.71488928856732,Medium,6.0,Low,REORDER SOON
2023-10-08,P0018,S004,465,67.22453749246804,6.917117132298596,27.888246580694076,Low,17.5,Low,MONITOR
2023-10-08,P0008,S003,418,276.87070995377246,1.5097299388215932,47.57615164619535,Medium,6.0,Low,REORDER SOON
2023-10-08,P0001,S002,77,55.0990887912741,1.3974822758265704,47.84967434284065,Medium,6.0,Low,REORDER SOON
2023-10-08,P0002,S005,184,178.59510997504512,1.030263370736803,50.261875796824654,Medium,0.0,Low,REORDER SOON
2023-10-08,P0017,S002,68,5.7152807767768685,11.897928143146904,8.573027660480264,Low,49.0,Medium,HOLD
2023-10-08,P0004,S003,75,73.85935441154393,1.015443481703081,51.41063028624344,Medium,0.0,Low,REORDER SOON
2023-10-08,P0005,S005,219,39.94653627994472,5.482327640755917,26.872026780973087,Low,17.5,Low,MONITOR
2023-10-08,P0014,S005,124,65.04245763664773,1.9064470271512781,47.10324455019359,Medium,6.0,Low,REORDER SOON
2023-10-08,P0019,S002,134,6.451014002465032,20.771928250162922,9.447008672086596,Low,70.0,High,HOLD
2023-10-08,P0020,S001,482,409.47869176207377,1.1771064275062804,51.04061028241784,Medium,0.0,Low,REORDER SOON
2023-10-08,P0017,S003,471,61.51972967250164,7.65608045593428,9.788688306461985,Low,49.0,Medium,HOLD
2023-10-08,P0002,S004,111,85.79708188930907,1.2937502949483344,46.666938211285405,Medium,6.0,Low,REORDER SOON
2023-10-08,P0018,S002,461,168.2871051693936,2.739366153669165,52.986175369058095,Medium,0.0,Low,REORDER SOON
2023-10-08,P0007,S005,160,72.5501081853966,2.2053723144165613,47.656937855329396,Medium,6.0,Low,REORDER SOON
2023-10-08,P0011,S003,80,63.40847668151933,1.261660966905334,52.433278877601126,Medium,0.0,Low,REORDER SOON
2023-10-08,P0011,S004,445,189.54240333371067,2.347759615649315,53.0,Medium,0.0,Low,REORDER SOON
2023-10-08,P0003,S005,487,469.8029312674599,1.0366048561811756,53.0,Medium,0.0,Low,REORDER SOON
2023-10-08,P0012,S005,446,130.35902515329798,3.421320460746914,28.88460581796721,Low,17.5,Low,MONITOR
2023-10-08,P0009,S004,252,135.17863620781918,1.8641998992546684,50.964882126826595,Medium,0.0,Low,REORDER SOON
2023-10-08,P0008,S004,196,2.7912677515652713,70.21898916364732,8.772028713154617,Low,70.0,High,HOLD
2023-10-08,P0014,S003,55,53.13652480768393,1.035069572183362,52.77418321871589,Medium,0.0,Low,REORDER SOON
2023-10-08,P0005,S003,198,36.01413408714249,5.497841473042346,22.305982952978045,Low,23.5,Low,MONITOR
2023-10-08,P0015,S002,155,51.201862063829886,3.0272336542521057,28.10956744705863,Low,17.5,Low,MONITOR
2023-10-08,P0001,S005,71,43.43278067477545,1.6347099793505697,51.562497184930486,Medium,0.0,Low,REORDER SOON
2023-10-08,P0017,S005,254,106.57777795876058,2.383236025977979,47.79666904791703,Medium,6.0,Low,REORDER SOON
